"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0016788","MF","GO:0016788","hydrolase activity, acting on ester bonds",47,-0.474206187132238,-3.19655303180436,0.00389105058365759,0.0391706789086702,0.0286013432416558,698,"tags=81%, list=36%, signal=53%","5789/113026/146857/55959/58511/3990/5794/760/5319/55/137902/4023/641372/624/5138/5167/2139/416/249/1131/2151/80339/1776/5336/5322/122970/5136/2070/339221/133121/563/1128/345557/248/255189/1852/2538/84647"
"GO:0043603","BP","GO:0043603","cellular amide metabolic process",50,-0.315597055214685,-2.16546560001484,0.00389105058365759,0.0391706789086702,0.0286013432416558,536,"tags=56%, list=28%, signal=42%","51471/8836/2180/2947/79094/4803/5125/10715/2028/641372/84649/10841/10840/9027/445/122970/339221/80221/124975/1244/384/4311/51268/131405/5972/2938/2939/3158"
"GO:0051051","BP","GO:0051051","negative regulation of transport",47,-0.295783193077419,-1.99383029628152,0.00389105058365759,0.0391706789086702,0.0286013432416558,560,"tags=55%, list=29%, signal=40%","4345/116/784/5350/130399/335/18/3418/5167/8291/1950/7432/6422/634/152/845/1393/150696/23072/1113/54550/554/4842/384/5733/8529"
"GO:1901361","BP","GO:1901361","organic cyclic compound catabolic process",39,-0.539496477806599,-3.41689469950553,0.00392156862745098,0.0391706789086702,0.0286013432416558,454,"tags=72%, list=23%, signal=56%","8564/978/5138/5167/259/10841/4329/10840/1776/1610/7432/51171/5136/51733/1807/8659/554235/2819/2103/5313/22977/23475/6521/58510/131405/3242/229/5053"
"GO:0008610","BP","GO:0008610","lipid biosynthetic process",52,-0.397705808602968,-2.72872583510539,0.00393700787401575,0.0391706789086702,0.0286013432416558,525,"tags=63%, list=27%, signal=48%","2180/5319/552/335/10715/7421/4023/8912/5730/84649/5106/283985/80339/64850/29906/5618/6716/5336/51171/634/5322/122970/80157/441282/2819/7069/248/255189/1586/3291/5105/5288/3158"
"GO:0009636","BP","GO:0009636","response to toxic substance",52,-0.37374509059485,-2.56432735552045,0.00393700787401575,0.0391706789086702,0.0286013432416558,570,"tags=63%, list=29%, signal=46%","3208/116/4233/3040/8836/2947/18/137902/10715/3791/389434/1728/213/1644/3039/2878/445/1812/2625/2877/7274/1393/70/23428/130/57016/22977/4495/1244/4496/2938/2168/9376"
"GO:0044282","BP","GO:0044282","small molecule catabolic process",52,-0.559409898913919,-3.83820454858881,0.00393700787401575,0.0391706789086702,0.0286013432416558,466,"tags=75%, list=24%, signal=59%","18/8564/2571/197257/978/10841/219/51181/2875/4329/5106/10840/1610/55586/122970/51733/1807/8659/6652/66002/57016/5313/1579/3795/189/23475/4842/384/4051/51268/51179/64902/5105/58510/3242/229/5053/8529/2168"
"GO:0055086","BP","GO:0055086","nucleobase-containing small molecule metabolic process",51,-0.439143737727755,-3.01208876693829,0.00395256916996047,0.0391706789086702,0.0286013432416558,629,"tags=75%, list=32%, signal=52%","57379/54898/27233/3208/347736/116/2180/55/3418/8564/978/641372/5138/5167/84649/51181/4329/4625/27231/122970/5136/51733/1807/107/9390/554235/2819/2103/5313/80221/23475/4842/51268/1339/6521/525/229/3158"
"GO:0001655","BP","GO:0001655","urogenital system development",46,-0.285609349748391,-1.92241659203553,0.00396825396825397,0.0391706789086702,0.0286013432416558,534,"tags=52%, list=28%, signal=39%","93649/760/5420/5125/2028/2297/7481/153572/7010/2719/793/6422/445/64220/2625/3237/7020/3975/4868/384/4311/6569/359/5972"
"GO:0006753","BP","GO:0006753","nucleoside phosphate metabolic process",46,-0.446813959139218,-3.0074735626093,0.00396825396825397,0.0391706789086702,0.0286013432416558,616,"tags=74%, list=32%, signal=52%","54898/27233/3208/347736/116/2180/55/3418/8564/978/641372/5138/5167/84649/51181/4625/27231/122970/5136/107/9390/554235/2819/2103/5313/80221/23475/4842/51268/1339/6521/525/229/3158"
"GO:0009117","BP","GO:0009117","nucleotide metabolic process",46,-0.446813959139218,-3.0074735626093,0.00396825396825397,0.0391706789086702,0.0286013432416558,616,"tags=74%, list=32%, signal=52%","54898/27233/3208/347736/116/2180/55/3418/8564/978/641372/5138/5167/84649/51181/4625/27231/122970/5136/107/9390/554235/2819/2103/5313/80221/23475/4842/51268/1339/6521/525/229/3158"
"GO:0010038","BP","GO:0010038","response to metal ion",45,-0.329306079539953,-2.18250712015693,0.00396825396825397,0.0391706789086702,0.0286013432416558,244,"tags=38%, list=13%, signal=34%","445/56670/845/7020/107/1393/6652/9066/2167/7780/5313/3795/4495/1244/4496/6569/359"
"GO:0071407","BP","GO:0071407","cellular response to organic cyclic compound",45,-0.415621333992165,-2.75456961497417,0.00396825396825397,0.0391706789086702,0.0286013432416558,579,"tags=69%, list=30%, signal=49%","6528/116/8928/6752/57476/7421/3784/2562/5138/11170/9970/5106/249/2692/10268/55885/6422/445/1812/845/107/1393/2819/2103/5313/255189/1244/5105/167127/6569/8431"
"GO:0071417","BP","GO:0071417","cellular response to organonitrogen compound",46,-0.287176051580288,-1.93296195267959,0.00396825396825397,0.0391706789086702,0.0286013432416558,433,"tags=50%, list=22%, signal=40%","3784/4023/2562/5138/5167/1644/5106/2692/5618/6422/634/445/1812/845/4915/107/1393/245972/2819/5313/5105/6569/525"
"GO:0090407","BP","GO:0090407","organophosphate biosynthetic process",46,-0.429524463308611,-2.89109917331858,0.00396825396825397,0.0391706789086702,0.0286013432416558,316,"tags=67%, list=16%, signal=58%","3208/347736/2180/1158/5319/335/3418/8564/51181/80339/64850/1160/5336/27231/5322/117283/107/9390/6652/554235/80157/2819/2103/5313/248/23475/4842/6521/5288/229/3158"
"GO:0016324","CC","GO:0016324","apical plasma membrane",53,-0.469346383805299,-3.22598056464921,0.00401606425702811,0.0391706789086702,0.0286013432416558,248,"tags=49%, list=13%, signal=44%","634/8170/389015/60676/116085/9390/150696/8972/363/245972/8029/66002/115019/1579/142680/11136/6559/1244/6338/762/6569/525/159963/359/51458/8529"
"GO:0005789","CC","GO:0005789","endoplasmic reticulum membrane",62,-0.401423783439907,-2.93975232636693,0.00403225806451613,0.0391706789086702,0.0286013432416558,536,"tags=63%, list=28%, signal=47%","51471/2180/5350/57476/65055/257629/10715/146456/1580/23769/90993/5730/84649/10841/80339/9027/5924/1555/6716/1812/845/339983/66002/54578/1579/284541/1586/134288/4842/4051/3291/1733/133688/2538/84699/54546/3242/8529/54600"
"GO:0045177","CC","GO:0045177","apical part of cell",61,-0.455218765981876,-3.35081751721181,0.00403225806451613,0.0391706789086702,0.0286013432416558,248,"tags=46%, list=13%, signal=41%","634/8170/389015/60676/116085/9390/150696/8972/363/245972/8029/66002/115019/1579/142680/11136/6559/1244/6338/762/6569/525/159963/359/5972/51458/8529/2168"
"GO:0098827","CC","GO:0098827","endoplasmic reticulum subcompartment",62,-0.401423783439907,-2.93975232636693,0.00403225806451613,0.0391706789086702,0.0286013432416558,536,"tags=63%, list=28%, signal=47%","51471/2180/5350/57476/65055/257629/10715/146456/1580/23769/90993/5730/84649/10841/80339/9027/5924/1555/6716/1812/845/339983/66002/54578/1579/284541/1586/134288/4842/4051/3291/1733/133688/2538/84699/54546/3242/8529/54600"
"GO:0009991","BP","GO:0009991","response to extracellular stimulus",54,-0.313774040814581,-2.15842524001571,0.00404858299595142,0.0391706789086702,0.0286013432416558,570,"tags=61%, list=29%, signal=44%","3208/116/784/93649/2180/6752/552/130399/335/7481/7421/26153/4023/8614/1728/213/11170/5106/249/9573/6422/445/7274/6652/4852/5313/3291/220441/5105/6569/2538/359/10991"
"GO:0016491","MF","GO:0016491","oxidoreductase activity",64,-0.573210057574629,-4.20845509388373,0.00408163265306122,0.0391706789086702,0.0286013432416558,463,"tags=75%, list=24%, signal=59%","137902/3418/8564/197257/26227/4482/1580/389434/1728/219/51181/4329/3039/10840/283985/2878/1610/1555/55586/6716/51171/8659/2877/125/6652/554235/441282/66002/130/2819/57016/1579/22977/284541/1586/4842/4051/51268/51179/126/3291/1733/1339/58510/2938/3242/5053/8529"
"GO:1901615","BP","GO:1901615","organic hydroxy compound metabolic process",64,-0.439253849771347,-3.22496103679686,0.00408163265306122,0.0391706789086702,0.0286013432416558,440,"tags=61%, list=23%, signal=49%","7421/197257/8912/389434/8291/84649/219/1644/5106/7038/29968/1610/55586/6716/5336/1812/117283/2625/7274/125/6652/2638/441282/8029/66002/130/2819/57016/1579/4051/126/1733/5105/27329/6569/8431/5053/8529/3158"
"GO:0032870","BP","GO:0032870","cellular response to hormone stimulus",58,-0.367281752883231,-2.65520703076711,0.00409836065573771,0.0391706789086702,0.0286013432416558,556,"tags=64%, list=29%, signal=47%","116/8928/64106/2180/6752/760/5319/552/7421/4023/8912/5167/11170/9970/5106/1131/2692/10268/5618/55885/6422/634/445/107/1393/245972/2103/5313/1128/554/1244/5105/167127/6569/525/8431/5972"
"GO:0008270","MF","GO:0008270","zinc ion binding",56,-0.305988454540764,-2.15475606591844,0.004149377593361,0.0391706789086702,0.0286013432416558,728,"tags=70%, list=38%, signal=45%","79776/4316/1363/23040/146857/378108/151126/57379/118856/649/9508/771/760/25924/2028/7421/978/5138/767/5167/213/9970/793/1807/2625/60676/125/6652/339221/130/2103/248/4495/4311/126/762/4496/131405/3827"
"GO:0015077","MF","GO:0015077","monovalent inorganic cation transmembrane transporter activity",56,-0.28090106379885,-1.97809185987728,0.004149377593361,0.0391706789086702,0.0286013432416558,224,"tags=30%, list=12%, signal=28%","389015/54207/115584/3766/9058/245972/142680/6559/6338/1339/6569/525/153201/159963/6524/3758/64849"
"GO:0050878","BP","GO:0050878","regulation of body fluid levels",56,-0.349195933819999,-2.45902106902029,0.004149377593361,0.0391706789086702,0.0286013432416558,490,"tags=55%, list=25%, signal=43%","80274/9630/18/7421/5104/187/2702/1131/2151/2692/5618/7432/5336/634/152/2625/107/2160/66002/1579/1128/8858/554/5340/6338/3291/6521/525/3827/359/8529"
"GO:0010035","BP","GO:0010035","response to inorganic substance",60,-0.276572657254965,-2.01742900372767,0.00418410041841004,0.0391706789086702,0.0286013432416558,249,"tags=32%, list=13%, signal=28%","6363/445/56670/845/7020/107/1393/6652/9066/2167/7780/5313/3795/4495/1244/4496/6569/359/2168"
"GO:0005739","CC","GO:0005739","mitochondrion",59,-0.479536358109705,-3.48094775315696,0.00421940928270042,0.0391706789086702,0.0286013432416558,525,"tags=71%, list=27%, signal=54%","2180/5350/9467/65055/84706/284439/18/3418/8564/197257/284723/4482/5138/84649/219/2139/4653/4329/5106/6300/64850/1160/1610/10562/445/339983/8659/6652/441282/57016/5653/80221/189/4842/384/64902/79814/5105/1339/58510/3158/401250"
"GO:0032787","BP","GO:0032787","monocarboxylic acid metabolic process",65,-0.528034615448705,-3.87793177153871,0.00421940928270042,0.0391706789086702,0.0286013432416558,466,"tags=71%, list=24%, signal=56%","18/3418/8564/2571/197257/4023/641372/26227/5730/84649/10841/51181/5106/283985/80339/1555/634/122970/8659/125/6652/66002/130/54578/2819/2103/5313/1579/80221/189/255189/1244/4051/51179/126/64902/5105/6521/58510/27329/525/2938/229/8529/2168/54600"
"GO:0042175","CC","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",65,-0.391912181336494,-2.87823687158531,0.00421940928270042,0.0391706789086702,0.0286013432416558,536,"tags=62%, list=28%, signal=46%","51471/2180/5350/57476/65055/257629/10715/146456/1580/23769/90993/5730/84649/10841/80339/2692/9027/5924/1555/6716/1812/845/339983/66002/54578/1579/284541/1586/134288/4842/4051/3291/1733/133688/2538/84699/54546/3242/8529/54600"
"GO:0008015","BP","GO:0008015","blood circulation",68,-0.318649888404083,-2.37176675317112,0.00427350427350427,0.0391706789086702,0.0286013432416558,469,"tags=53%, list=24%, signal=42%","5125/18/2028/3784/147/8912/624/5138/7010/2702/27129/1131/3768/7432/4625/634/5349/1812/121643/152/56670/845/6909/70/1113/66002/1674/4852/1579/554/4842/4311/3291/3827/5972/8529"
"GO:0015711","BP","GO:0015711","organic anion transport",71,-0.458768851715852,-3.48521767923015,0.00427350427350427,0.0391706789086702,0.0286013432416558,537,"tags=66%, list=28%, signal=50%","3040/2180/771/760/5319/552/388323/284439/335/18/8564/55089/83697/624/3039/9056/117247/634/5322/64220/4915/116085/9390/3766/9058/123264/2167/23428/115019/1579/7069/189/11136/255189/1244/762/6521/2538/10864/153201/159963/64849/10991/84647/8529/2168/9356"
"GO:0055065","BP","GO:0055065","metal ion homeostasis",71,-0.249520436588879,-1.89557994985112,0.00427350427350427,0.0391706789086702,0.0286013432416558,440,"tags=44%, list=23%, signal=35%","7421/147/5731/8614/624/187/793/6358/2151/730/10268/5336/6363/1812/845/3766/66002/23428/7780/1579/6356/554/6559/4495/6338/4842/4496/525/5733/3827/8529"
"GO:0098657","BP","GO:0098657","import into cell",66,-0.273401302104529,-1.99540417492508,0.00431034482758621,0.0393365817091454,0.0287224808648307,386,"tags=45%, list=20%, signal=38%","5167/2719/259/6401/8291/213/3039/3768/10268/56649/1950/7113/2220/5336/6363/634/1812/389015/56241/150696/3766/9066/8547/8029/54550/6559/4842/3929/6569/3758"
"GO:0003013","BP","GO:0003013","circulatory system process",69,-0.324521427814088,-2.42044622291666,0.00434782608695652,0.0393365817091454,0.0287224808648307,469,"tags=54%, list=24%, signal=42%","5125/18/2028/3784/147/8912/624/5138/7010/2702/27129/1131/3768/10268/7432/4625/634/5349/1812/121643/152/56670/845/6909/70/1113/66002/1674/4852/1579/554/4842/4311/3291/3827/5972/8529"
"GO:0044283","BP","GO:0044283","small molecule biosynthetic process",69,-0.462803646528946,-3.45182549497094,0.00434782608695652,0.0393365817091454,0.0287224808648307,505,"tags=68%, list=26%, signal=52%","5319/552/84706/335/18/8564/7421/2571/978/4023/8912/26227/5138/5167/5730/84649/2875/5106/283985/29968/1950/6716/5336/634/445/5322/122970/5136/51733/339983/117283/6652/554235/2819/2103/5313/124975/189/255189/64902/5105/6521/2538/219595/229/5053/3158"
"GO:0015672","BP","GO:0015672","monovalent inorganic cation transport",67,-0.326333155221074,-2.40789392634572,0.00436681222707424,0.0393387934104241,0.0287240957877573,271,"tags=37%, list=14%, signal=33%","1804/7432/5349/1812/845/389015/54207/115584/3766/23072/9058/245972/142680/6559/6338/4842/1339/6569/525/153201/159963/6524/3758/64849/10991"
"GO:0008289","MF","GO:0008289","lipid binding",70,-0.266671409588722,-1.99047553888869,0.00444444444444444,0.039623211386718,0.0289317699049981,507,"tags=51%, list=26%, signal=39%","57476/5319/388323/335/338328/148281/8416/7421/8447/3784/4023/5104/8291/10788/5730/213/55040/793/80339/5322/64220/83758/7274/150696/9066/2638/2167/2103/255189/4311/3929/3291/5288/3758/2168/54600"
"GO:1901565","BP","GO:1901565","organonitrogen compound catabolic process",70,-0.390740512454012,-2.91654599678329,0.00444444444444444,0.039623211386718,0.0289317699049981,466,"tags=59%, list=24%, signal=46%","18/8564/2028/92369/2571/978/60495/5138/2719/259/9099/8291/10841/2875/4329/342897/10840/4969/1610/1950/7432/634/5136/51733/1807/8659/4958/554235/339221/23072/189/23475/4842/384/51268/64902/58510/131405/54546/3242/5053"
"GO:0016442","CC","GO:0016442","RISC complex",14,0.545530063711291,1.970664281993,0.00451127819548872,0.039623211386718,0.0289317699049981,534,"tags=71%, list=28%, signal=52%","406972/407040/100302149/693158/406900/407006/406983/406992/407032/100422913"
"GO:0031332","CC","GO:0031332","RNAi effector complex",14,0.545530063711291,1.970664281993,0.00451127819548872,0.039623211386718,0.0289317699049981,534,"tags=71%, list=28%, signal=52%","406972/407040/100302149/693158/406900/407006/406983/406992/407032/100422913"
"GO:0006873","BP","GO:0006873","cellular ion homeostasis",77,-0.236356696572499,-1.84687218914274,0.0045662100456621,0.039623211386718,0.0289317699049981,422,"tags=42%, list=22%, signal=34%","147/5731/83697/8614/624/5167/187/793/6358/2151/730/10268/5336/6363/1812/845/389015/7274/245972/7780/6356/142680/4495/1244/4842/4496/6521/6569/525/5733/3827/51458"
"GO:0017144","BP","GO:0017144","drug metabolic process",79,-0.518344299252421,-4.07874890004154,0.0045662100456621,0.039623211386718,0.0289317699049981,473,"tags=70%, list=24%, signal=55%","55/18/137902/3418/8564/2571/8912/26227/1580/5167/1728/10841/219/1644/5106/3039/10840/1160/2878/29968/1610/1555/4625/445/1812/5322/1807/125/8029/66002/130/2819/2103/57016/5313/124975/189/23475/1244/1586/4842/384/51268/126/64902/5105/1339/6521/6569/525/3242/229/5053/8529/3158"
"GO:0055114","BP","GO:0055114","oxidation-reduction process",79,-0.536566800538791,-4.22213816309504,0.0045662100456621,0.039623211386718,0.0289317699049981,463,"tags=71%, list=24%, signal=56%","137902/3418/8564/197257/26227/4482/1580/389434/5167/1728/84649/219/51181/4329/10840/283985/2878/1610/1555/55586/6716/51171/8659/2877/125/6652/554235/441282/66002/130/2819/2103/63976/57016/5313/1579/3795/22977/284541/1586/4842/4051/51268/51179/126/3291/1733/1339/58510/2538/2938/3242/229/5053/8529/2168"
"GO:0010243","BP","GO:0010243","response to organonitrogen compound",76,-0.268629779719674,-2.07570096945886,0.00458715596330275,0.039623211386718,0.0289317699049981,510,"tags=53%, list=26%, signal=40%","5350/760/5319/130399/338328/18/3784/4023/8614/2562/5138/7010/5167/1644/5106/342897/2692/10268/5618/6422/634/445/1812/5322/845/4915/107/1393/245972/2819/5313/3795/189/1244/3291/5105/6569/525/5972/9356"
"GO:0010817","BP","GO:0010817","regulation of hormone levels",74,-0.327802254999508,-2.4928140495679,0.00458715596330275,0.039623211386718,0.0289317699049981,502,"tags=57%, list=26%, signal=44%","4803/130399/335/5125/18/25924/6580/2028/2297/7421/8447/8614/8912/389434/84649/7038/2692/117247/7432/6422/6716/51171/152/2625/1393/125/9066/1113/441282/130/57016/5653/54097/1244/1586/4311/126/3291/1733/8431/5972/54600"
"GO:0014070","BP","GO:0014070","response to organic cyclic compound",76,-0.325143394944832,-2.51238139272726,0.00458715596330275,0.039623211386718,0.0289317699049981,579,"tags=61%, list=30%, signal=44%","6528/3208/116/8928/2180/6752/5350/57476/760/552/18/7421/3784/8614/2562/5138/7010/1728/11170/9970/5106/249/3549/2692/10268/55885/6422/445/1812/5322/845/107/1393/2819/2103/5313/189/255189/1244/3291/5105/167127/6569/8431/5972/9356"
"GO:0019637","BP","GO:0019637","organophosphate metabolic process",80,-0.462817465641953,-3.68851324736117,0.00465116279069767,0.0398481252966303,0.0290959958034621,570,"tags=71%, list=29%, signal=52%","3208/3990/347736/116/2180/1158/5319/335/55/3418/8564/978/4023/641372/5138/7010/5167/84649/51181/80339/64850/1160/55586/4625/5336/6363/27231/5322/122970/5136/117283/107/9390/6652/554235/339221/133121/80157/2819/2103/5313/3795/80221/248/255189/23475/4842/51268/1339/6521/27329/2538/525/5288/229/84647/3158"
"GO:0042803","MF","GO:0042803","protein homodimerization activity",80,-0.310037055681044,-2.4709002402625,0.00465116279069767,0.0398481252966303,0.0290959958034621,474,"tags=50%, list=24%, signal=39%","148281/55/18/83483/8416/6580/1380/978/4023/8614/5138/5167/259/84649/1013/5618/10562/5909/634/152/845/51733/4915/7020/8029/54578/2819/392255/146556/7069/189/23475/4311/6521/6569/84699/5816/8431/54600/9356"
"GO:0008324","MF","GO:0008324","cation transmembrane transporter activity",81,-0.282487430495557,-2.22822015240668,0.00485436893203883,0.0406688367046423,0.0296952565090942,224,"tags=30%, list=12%, signal=27%","389015/54207/116085/9390/115584/3766/9058/245972/23428/7780/142680/6559/6338/57127/1339/6569/525/153201/159963/6524/3758/64849/51458/10991"
"GO:0033554","BP","GO:0033554","cellular response to stress",81,-0.267499759649535,-2.10999956412011,0.00485436893203883,0.0406688367046423,0.0296952565090942,513,"tags=52%, list=26%, signal=40%","2947/79094/760/552/51378/335/257629/2122/8614/4482/624/259/1728/90993/8291/2139/213/203447/6300/342897/79625/2878/5924/6422/389432/6363/445/2070/6909/2877/1393/392255/4868/384/1852/220441/5105/84699/359/54546/10991/2168"
"GO:0009725","BP","GO:0009725","response to hormone",82,-0.356609942037581,-2.81731601252134,0.00495049504950495,0.0406688367046423,0.0296952565090942,556,"tags=63%, list=29%, signal=47%","116/8928/64106/8836/2180/6752/5350/760/5319/552/130399/7421/4023/8614/8912/7010/5167/1728/11170/9970/5106/249/1131/3549/2692/10268/5618/55885/6422/6363/634/445/107/1393/6652/245972/2103/5313/1128/3795/189/554/1244/4842/3291/5105/167127/27329/6569/525/8431/5972"
"GO:0005654","CC","GO:0005654","nucleoplasm",88,-0.243189733911201,-1.99085041740188,0.005,0.0406688367046423,0.0296952565090942,1280,"tags=91%, list=66%, signal=32%","53632/9480/170261/3171/51761/8091/312/1759/5459/84446/3222/10178/339970/64332/2138/23314/4602/7022/64168/123872/345643/8038/642843/3200/627/57822/84332/5324/894/642778/4685/3227/100507607/861/5648/196/345895/3694/54466/54033/55211/8928/80177/3232/9467/389643/2122/7421/26051/4482/389434/9099/29974/219/2139/11170/9970/4329/55040/27129/6300/56000/3236/4004/90161/27231/2625/3237/7020/125/2103/63976/7069/4842/55531/126/6569/84699/8431/2168"
"GO:0050801","BP","GO:0050801","ion homeostasis",96,-0.305252390105244,-2.54254784851971,0.005,0.0406688367046423,0.0296952565090942,422,"tags=47%, list=22%, signal=39%","147/5731/3791/83697/8614/624/5167/187/84649/4653/2702/793/6358/2151/730/10268/5336/6363/1812/845/389015/7274/3766/245972/66002/23428/7780/1579/6356/142680/554/6559/4495/1244/6338/4842/4496/6521/27329/6569/525/5733/3827/51458/8529"
"GO:0044432","CC","GO:0044432","endoplasmic reticulum part",87,-0.325151716453594,-2.64924182705103,0.00505050505050505,0.0406688367046423,0.0296952565090942,538,"tags=56%, list=28%, signal=43%","10098/51471/92949/2180/5350/57476/65055/335/148281/257629/10715/146456/8614/1580/23769/2719/90993/5730/84649/10841/213/416/80339/9027/5924/1555/6716/1812/845/339983/66002/54578/1579/8858/284541/1586/134288/4842/4051/3291/1733/133688/2538/84699/3827/54546/3242/8529/54600"
"GO:0019752","BP","GO:0019752","carboxylic acid metabolic process",102,-0.55699035963575,-4.73653191631524,0.0050761421319797,0.0406688367046423,0.0296952565090942,526,"tags=78%, list=27%, signal=60%","8836/2180/1158/5319/552/84706/18/3418/8564/2571/197257/4023/641372/26227/4482/389434/1728/5730/84649/10841/51181/1644/2875/4329/5106/10840/283985/80339/9056/1160/29968/1610/1950/1555/634/445/5322/122970/51733/339983/1807/8659/125/6652/66002/23428/130/54578/2819/2103/5313/1579/80221/124975/189/255189/23475/1244/4842/384/4051/51268/51179/126/64902/79814/5105/6521/58510/27329/6569/525/219595/2938/3242/229/5053/8529/2168/54600"
"GO:0042886","BP","GO:0042886","amide transport",102,-0.228576763733075,-1.94376997378874,0.0050761421319797,0.0406688367046423,0.0296952565090942,519,"tags=48%, list=27%, signal=37%","364/56666/760/5319/130399/388323/335/338328/127845/5125/18/3418/25924/8447/146456/4023/8291/2702/57537/56000/2692/10268/1610/7432/6422/6363/1812/152/122970/8170/56670/2625/1393/9066/245972/1113/123264/563/8029/54097/1128/189/384/51268/51179/525/173/8431/10991"
"GO:0044255","BP","GO:0044255","cellular lipid metabolic process",83,-0.466766027125404,-3.72146522466858,0.00510204081632653,0.0406688367046423,0.0296952565090942,417,"tags=59%, list=22%, signal=48%","4023/641372/7010/2719/5730/84649/5106/283985/80339/64850/29906/1555/5336/6363/634/5322/122970/64220/117283/125/339221/133121/80157/441282/2167/66002/130/2819/57016/1579/80221/284541/7069/248/255189/4051/51179/126/5105/27329/2538/525/5288/2938/84647/8529/2168/3158/54600"
"GO:0055080","BP","GO:0055080","cation homeostasis",83,-0.274021511975784,-2.18473810938904,0.00510204081632653,0.0406688367046423,0.0296952565090942,422,"tags=43%, list=22%, signal=35%","147/5731/83697/8614/624/187/793/6358/2151/730/10268/5336/6363/1812/845/389015/7274/3766/245972/66002/23428/7780/1579/6356/554/6559/4495/6338/4842/4496/6521/525/5733/3827/51458/8529"
"GO:1901135","BP","GO:1901135","carbohydrate derivative metabolic process",92,-0.302582043063052,-2.45517391009226,0.00510204081632653,0.0406688367046423,0.0296952565090942,423,"tags=49%, list=22%, signal=40%","978/641372/60495/5138/5167/2719/57134/84649/51181/200958/342897/79625/3549/4969/29906/1950/4625/90161/6363/266722/122970/5136/51733/1807/4958/107/6652/339221/80157/123264/2819/2103/57016/54550/5313/3795/80221/51268/1339/6521/6569/2538/525/229/3158"
"GO:1901698","BP","GO:1901698","response to nitrogen compound",83,-0.279610283294142,-2.22929666099996,0.00510204081632653,0.0406688367046423,0.0296952565090942,526,"tags=55%, list=27%, signal=42%","8836/2947/5350/760/5319/130399/338328/18/3784/4023/8614/2562/5138/7010/5167/1728/1644/5106/342897/1131/2692/10268/5618/6422/6363/634/445/1812/5322/845/4915/107/1393/245972/2819/5313/1128/3795/189/1244/3291/5105/6569/525/5972/9356"
"GO:0031984","CC","GO:0031984","organelle subcompartment",103,-0.26456456188125,-2.25197173611195,0.00512820512820513,0.0406688367046423,0.0296952565090942,542,"tags=51%, list=28%, signal=39%","10331/1262/51471/2180/5350/79094/57476/65055/127845/5125/257629/10715/146456/1580/23769/57134/90993/5730/84649/10841/80339/9027/5924/29906/1555/6716/90161/5909/1812/845/339983/4915/25849/66002/54578/1579/284541/253012/1586/134288/4842/4311/4051/3291/1733/762/133688/2538/84699/54546/3242/8529/54600"
"GO:0098771","BP","GO:0098771","inorganic ion homeostasis",89,-0.289509334477405,-2.36236084277925,0.00512820512820513,0.0406688367046423,0.0296952565090942,422,"tags=45%, list=22%, signal=37%","147/5731/83697/8614/624/5167/187/793/6358/2151/730/10268/5336/6363/1812/845/389015/7274/3766/245972/66002/23428/7780/1579/6356/142680/554/6559/4495/1244/6338/4842/4496/6521/6569/525/5733/3827/51458/8529"
"GO:0098805","CC","GO:0098805","whole membrane",103,-0.246616712330102,-2.09919976383505,0.00512820512820513,0.0406688367046423,0.0296952565090942,485,"tags=48%, list=25%, signal=38%","5420/148281/55/83483/8564/2028/2571/3784/4935/147/3791/5104/22987/5138/7010/5167/6401/8291/10788/4653/1013/55600/57537/1272/2692/1610/1950/634/445/4915/107/25849/150696/8972/9066/245972/1113/8029/7780/554/255189/4842/4311/220441/762/6569/525/359/9356"
"GO:0030001","BP","GO:0030001","metal ion transport",99,-0.245543435427956,-2.06574122374204,0.00515463917525773,0.0406688367046423,0.0296952565090942,580,"tags=54%, list=30%, signal=40%","57282/6528/9033/3208/116/784/154215/5350/5319/2701/57685/7421/3784/55089/8614/8912/3782/5138/187/8291/2702/3768/1272/10268/1950/1804/7432/5336/342667/6363/5349/1812/845/389015/54207/115584/3766/23072/9058/245972/7780/142680/6559/1244/6338/4842/6569/525/159963/6524/3758/64849/10991"
"GO:0006820","BP","GO:0006820","anion transport",90,-0.433355536529444,-3.50778948243232,0.00518134715025907,0.0406688367046423,0.0296952565090942,248,"tags=64%, list=13%, signal=59%","3040/2180/771/760/5319/552/388323/284439/335/18/8564/55089/83697/624/2562/5167/1187/3039/7038/9056/117247/634/5349/5322/64220/4915/389015/116085/9390/3766/9058/363/123264/2167/23428/115019/1579/7069/142680/189/11136/255189/6559/1244/762/6521/6569/2538/10864/153201/159963/64849/10991/84647/8529/2168/9376/9356"
"GO:0019725","BP","GO:0019725","cellular homeostasis",90,-0.245537179563216,-1.98749678593162,0.00518134715025907,0.0406688367046423,0.0296952565090942,422,"tags=42%, list=22%, signal=35%","147/5731/83697/8614/624/5167/187/84649/793/5106/6358/2151/730/2692/10268/5336/6363/1812/845/389015/7274/116085/245972/7780/6356/142680/6559/4495/1244/4842/4496/5105/6521/6569/525/5733/3827/51458"
